,center,steering
3751,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_10_486.jpg,0.3
3752,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_10_557.jpg,0.23083510000000002
3771,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_11_897.jpg,0.0
3777,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_12_317.jpg,0.0
3783,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_12_735.jpg,0.15
3784,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_12_806.jpg,0.1923735
3785,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_12_879.jpg,0.01636726
3803,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_14_164.jpg,0.0
3815,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_15_015.jpg,0.0
3820,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_15_377.jpg,0.05
3821,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_15_449.jpg,0.25
3822,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_15_522.jpg,0.2798495
3823,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_15_595.jpg,0.04216526
3836,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_16_496.jpg,0.0
3839,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_16_705.jpg,0.0
3840,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_16_774.jpg,0.0
3842,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_16_917.jpg,0.0
3843,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_16_987.jpg,0.0
3846,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_17_193.jpg,0.0
3857,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_17_958.jpg,0.0
3863,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_18_378.jpg,0.0
3866,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_18_589.jpg,0.2
3867,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_18_656.jpg,0.1287125
3873,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_19_071.jpg,0.05
3874,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_19_141.jpg,0.2
3875,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_19_209.jpg,0.0
3879,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_19_493.jpg,0.2
3880,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_19_566.jpg,0.1890542
3881,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_19_635.jpg,0.004105077
3883,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_19_775.jpg,0.0
3904,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_21_259.jpg,0.0
3907,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_21_470.jpg,0.0
3918,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_22_228.jpg,0.2
3919,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_22_294.jpg,0.13991800000000001
3939,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_23_708.jpg,0.0
3941,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_23_852.jpg,0.0
3950,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_24_499.jpg,0.0
3953,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_24_713.jpg,0.2
3954,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_24_789.jpg,0.2380636
3955,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_24_858.jpg,0.05713087
3958,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_25_077.jpg,0.0
3962,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_25_370.jpg,0.0
3969,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_25_862.jpg,-0.1
3970,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_25_932.jpg,-0.05376722
3977,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_26_430.jpg,0.2
3978,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_26_498.jpg,0.3033848
3979,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_26_570.jpg,0.06365231
3996,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_27_757.jpg,0.0
4003,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_28_245.jpg,0.1
4004,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_28_314.jpg,0.25
4005,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_28_386.jpg,0.1757476
4009,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_28_676.jpg,0.1
4010,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_28_751.jpg,0.3
4011,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_28_824.jpg,0.19907360000000002
4012,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_28_898.jpg,0.002006364
4014,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_29_046.jpg,-0.15
4015,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_29_116.jpg,-0.2779884
4016,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_29_186.jpg,-0.04758441
4023,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_29_691.jpg,0.15
4024,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_29_761.jpg,0.3
4025,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_29_833.jpg,0.09723174
4029,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_30_126.jpg,0.0
4036,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_30_634.jpg,0.0
4037,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_30_704.jpg,0.0
4041,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_30_981.jpg,0.0
4045,C:\Users\Administrator\Desktop\new_track\IMG\center_2020_08_23_17_16_31_258.jpg,0.0
